# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FlushQueue.executionTimeAvgNs,1781855903170000000,1781855963166000000,195329.43100511073
FlushQueue.waitingTimeMaxNs,1781855903170000000,1781855963166000000,64749567
FlushQueue.executionTimeMaxNs,1781855903170000000,1781855963166000000,40632319
NonBlockingReadAction.finalizedExecutionTimeUs,1781855903170000000,1781855963166000000,42
FlushQueue.executionTime90PNs,1781855903170000000,1781855963166000000,311295
FlushQueue.tasksExecuted,1781855903170000000,1781855963166000000,1174
WriteAction.executionsCount,1781855903170000000,1781855963166000000,0
FlushQueue.waitingTime90PNs,1781855903170000000,1781855963166000000,1122303
NonBlockingReadAction.failedExecutionsCount,1781855903170000000,1781855963166000000,0
AWTEventQueue.dispatchTimeTotalNS,1781855903170000000,1781855963166000000,1297645890
NonBlockingReadAction.failedExecutionTimeUs,1781855903170000000,1781855963166000000,0
FlushQueue.queueSizeMax,1781855903170000000,1781855963166000000,15
compiler.ArtifactManagerBridge.commit.ms,1781855903170000000,1781855963166000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1781855903170000000,1781855963166000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1781855903170000000,1781855963166000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1781855903170000000,1781855963166000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1781855903170000000,1781855963166000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1781855903170000000,1781855963166000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1781855903170000000,1781855963166000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1781855903170000000,1781855963166000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1781855903170000000,1781855963166000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1781855903170000000,1781855963166000000,0
jps.global.handle.before.change.events.ms,1781855903170000000,1781855963166000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1781855903170000000,1781855963166000000,0
workspaceModel.global.updates.ms,1781855903170000000,1781855963166000000,0
jps.app.storage.content.reader.load.component.ms,1781855903170000000,1781855963166000000,0
jps.facet.change.listener.init.bridge.ms,1781855903170000000,1781855963166000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1781855903170000000,1781855963166000000,0
jps.artifact.entities.serializer.load.entities.ms,1781855903170000000,1781855963166000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1781855903170000000,1781855963166000000,0
workspaceModel.mutableEntityStorage.instances.count,1781855903170000000,1781855963166000000,0
workspaceModel.save.cache.to.file.ms,1781855903170000000,1781855963166000000,0
jps.storage.jps.conf.reader.load.component.ms,1781855903170000000,1781855963166000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1781855903170000000,1781855963166000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1781855903170000000,1781855963166000000,0
jps.save.changed.project.entities.ms,1781855903170000000,1781855963166000000,9
workspaceModel.sync.entities.ms,1781855903170000000,1781855963166000000,0
jps.library.entities.serializer.save.entities.ms,1781855903170000000,1781855963166000000,0
workspaceModel.moduleBridge.update.option.ms,1781855903170000000,1781855963166000000,0
workspaceModel.global.apply.state.to.project.ms,1781855903170000000,1781855963166000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1781855903170000000,1781855963166000000,0
workspaceModel.load.cache.metadata.from.file.ms,1781855903170000000,1781855963166000000,0
jps.apply.loaded.storage.ms,1781855903170000000,1781855963166000000,0
jps.global.get.libraries.ms,1781855903170000000,1781855963166000000,0
workspaceModel.moduleBridge.before.changed.ms,1781855903170000000,1781855963166000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1781855903170000000,1781855963166000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1781855903170000000,1781855963166000000,0
